cuid,created_at,provider,model,survey,temperature,input_tokens,output_tokens,prompt_uid,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,R
dfbbd48f-ccc2-4e78-b820-02833658e731,2025-08-14T17:30:00Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5072,283,soc,2,8,5,8,10,6,10,8,3,11,10,11,6,11,5,4,3,11,9,4,10,3,11,9,3,9,7,9,9,10,9,6,11,7,10,10,11,10,9,4,9,8,8,2,7,NA,NA,NA,NA,NA,4,5,6,7,3,2,1,NA,NA,NA,Prioritize collective social benefit while protecting nature and supporting local communities.
2d3b7db2-3a0c-45c1-a269-3483e9c5d7b8,2025-08-14T17:30:12Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5072,285,soc,3,8,5,7,10,7,10,2,2,11,9,11,7,11,6,3,4,11,9,2,10,3,11,9,2,10,6,9,8,10,9,7,11,7,9,10,11,10,8,4,8,9,4,3,6,NA,NA,NA,NA,NA,4,5,2,6,3,7,1,NA,NA,NA,Prioritize community-driven management that balances social welfare with ecological sustainability.
cd9596e9-fed2-4b2c-a0e8-4efefb354e5d,2025-08-14T17:44:00Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5111,286,coa,4,6,7,7,9,9,9,4,3,11,10,7,6,11,6,5,4,10,9,2,10,5,11,8,3,8,8,8,8,11,8,10,9,10,10,9,11,10,8,6,7,9,7,2,6,NA,NA,NA,NA,NA,4,6,5,7,3,2,1,NA,NA,NA,"As a coastal resident facing climate impacts, I prioritize balanced ecological and social management."
b4bd2851-6d6e-4aa1-b06a-8e0e156114de,2025-08-14T17:44:09Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5111,285,coa,5,6,8,8,9,8,9,4,4,10,8,8,5,10,6,8,5,10,9,2,8,6,10,9,3,7,8,7,7,9,8,10,10,10,9,9,10,9,7,7,8,8,9,2,7,NA,NA,NA,NA,NA,4,6,5,7,1,3,2,NA,NA,NA,Local management best balances community needs with sustainable forest practices and climate resilience.
5a0adfd5-edeb-4a0d-9931-5420ad2f1370,2025-08-14T17:44:19Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5111,288,coa,3,7,7,7,9,9,10,4,4,8,5,7,6,10,5,5,3,9,8,2,8,4,11,8,3,8,7,7,4,9,8,10,9,10,9,8,11,10,8,5,8,7,6,2,6,NA,NA,NA,NA,NA,3,6,5,7,4,2,1,NA,NA,NA,"As a coastal resident, I prioritize balanced management that protects both communities and ecosystems."
f343b25a-a60d-4178-adf4-5a3b3a07dd1a,2025-08-14T17:44:32Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5111,289,coa,7,8,8,9,9,7,9,8,5,10,9,7,4,10,6,8,4,10,10,3,7,6,11,9,3,8,8,7,8,10,9,9,9,10,8,9,10,9,9,7,6,8,8,2,6,NA,NA,NA,NA,NA,4,5,6,7,3,2,1,NA,NA,NA,"As a climate refugee, I prioritize holistic management that protects both communities and ecosystems."
57dede17-72cc-4d18-b8fb-bc3f7a32cf82,2025-08-14T17:44:41Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5111,286,coa,6,8,7,8,10,8,10,6,4,10,10,7,6,10,5,4,5,9,8,2,9,3,11,9,3,8,8,8,7,10,9,10,8,11,9,9,10,9,8,5,9,9,7,2,6,NA,NA,NA,NA,NA,3,6,4,7,5,2,1,NA,NA,NA,"As a coastal resident facing climate impacts, I prioritize balanced ecological and social management."
123d243f-8e6b-4bc2-af27-158b137f0693,2025-08-14T17:57:59Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5105,289,ctr,7,5,7,9,8,6,6,9,3,9,8,9,4,10,4,8,4,11,9,3,6,7,10,7,4,10,9,4,6,8,8,10,10,10,7,9,10,8,6,8,8,7,9,2,11,NA,NA,NA,NA,NA,4,5,6,7,2,3,1,NA,NA,NA,"As a heat-stressed worker, I prioritize local community needs and worker safety over pure ecology."
917655ff-6d2e-4a62-9850-cf86412fc108,2025-08-14T17:58:12Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5105,288,ctr,9,6,9,9,8,7,7,8,7,9,9,11,4,10,7,11,6,10,10,3,6,9,10,9,3,8,10,5,6,8,8,11,10,11,8,9,11,8,7,10,8,7,10,2,10,NA,NA,NA,NA,NA,1,2,6,7,3,5,4,NA,NA,NA,"As a heat-stressed worker, I prioritize immediate fuel reduction to make outdoor work safer."
5b27d8f3-c06e-4742-8688-725c4c8dffcd,2025-08-14T17:58:23Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5105,289,ctr,8,7,8,7,8,7,7,7,6,7,6,9,5,8,6,8,5,9,9,3,6,7,9,8,4,9,8,5,4,9,8,10,8,10,8,8,9,8,6,8,8,7,9,2,9,NA,NA,NA,NA,NA,3,5,6,7,2,4,1,NA,NA,NA,"As a heat-stressed worker, I prioritize balanced management that protects both people and nature."
6b249476-25cc-4a7c-8969-8893d61eb21f,2025-08-14T17:58:35Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5105,287,ctr,9,8,10,9,8,7,7,8,9,9,10,11,4,9,7,11,6,11,11,3,6,9,10,8,3,11,10,5,7,8,9,10,11,11,7,9,11,8,6,10,5,7,10,2,11,NA,NA,NA,NA,NA,2,4,6,7,1,5,3,NA,NA,NA,"As a heat-stressed worker, I support local jobs and fuel reduction to protect communities."
a22c7f2f-b60b-45eb-a86c-fa1d555d9412,2025-08-14T17:58:50Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5105,290,ctr,8,7,9,8,8,6,8,7,8,9,8,9,6,10,7,9,7,11,10,3,5,8,10,8,4,10,9,6,7,7,8,10,9,11,7,9,10,8,6,10,9,7,9,2,11,NA,NA,NA,NA,NA,2,3,5,7,1,4,6,NA,NA,NA,"As a heat-stressed worker, I prioritize local jobs and fire safety over hands-off approaches."
eb0d9b80-a88c-406d-8b28-f34584e75402,2025-08-14T18:14:28Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5114,284,dis,4,7,6,7,9,6,9,5,4,10,9,7,5,10,6,4,5,10,9,2,9,4,11,8,3,8,7,7,7,10,8,9,9,9,9,10,10,10,8,5,6,8,6,2,6,NA,NA,NA,NA,NA,4,6,5,7,2,3,1,NA,NA,NA,I prioritize balanced ecological-social management while supporting local communities and wildlife.
f890dd9c-fd35-411b-a151-70f7b62d8637,2025-08-14T18:14:35Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5114,284,dis,6,6,8,9,10,8,9,5,4,10,9,8,5,10,7,9,5,10,10,2,8,7,11,9,3,8,9,6,7,10,9,10,10,11,9,9,11,10,8,8,8,9,10,2,7,NA,NA,NA,NA,NA,2,6,5,7,3,4,1,NA,NA,NA,I prioritize balanced management that protects communities while respecting ecological needs.
be1ab29b-d610-4fdf-8255-e12dc7d5157f,2025-08-14T18:14:47Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5114,285,dis,3,7,7,8,9,7,9,6,4,8,7,7,5,9,5,6,4,10,9,2,8,5,11,8,3,8,7,7,4,10,9,9,9,9,8,9,10,10,8,6,8,8,7,2,6,NA,NA,NA,NA,NA,3,6,5,7,4,2,1,NA,NA,NA,I prioritize balanced ecological-social management while opposing passive approaches to forest health.
fe09fec5-5635-4c00-86a9-7ac15e5aaddb,2025-08-14T18:14:58Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5114,287,dis,5,8,8,9,10,7,9,6,4,9,9,8,4,10,6,7,4,10,10,3,8,5,11,9,3,9,8,7,8,10,10,9,10,9,9,9,10,10,9,7,6,8,8,2,7,NA,NA,NA,NA,NA,4,5,6,7,3,2,1,NA,NA,NA,I prioritize balanced ecological-social management while opposing hands-off approaches to forest health.
ed2db295-2c5e-4687-9980-718e834ca1ae,2025-08-14T18:15:08Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5114,284,dis,6,8,8,8,9,9,9,6,5,10,9,7,5,10,6,8,4,10,9,3,8,7,11,9,3,8,8,7,4,10,10,9,8,9,9,10,10,11,8,7,8,9,7,2,6,NA,NA,NA,NA,NA,4,6,3,7,5,2,1,NA,NA,NA,Prioritizing community safety and ecological balance is crucial as climate threats increase.
bded95fc-3ede-42f2-8ae8-33a24ab67cd6,2025-08-14T18:30:57Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,288,eld,5,6,6,7,8,9,10,8,3,11,10,8,6,11,4,4,4,10,9,2,10,3,11,7,3,7,8,9,9,10,8,11,9,11,10,9,11,10,7,5,11,9,7,2,5,NA,NA,NA,NA,NA,3,6,5,7,4,2,1,NA,NA,NA,"As an elderly urban resident, I prioritize protecting communities and wildlife from extreme heat and fires."
16f5fbe7-34ae-4ee2-b1b6-6ea38882c3d0,2025-08-14T18:31:06Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,287,eld,7,7,7,4,8,8,10,8,4,10,8,9,5,10,3,8,3,10,6,3,9,4,9,6,11,8,10,9,8,6,3,11,9,11,10,9,11,8,2,7,11,7,9,2,6,NA,NA,NA,NA,NA,1,6,5,7,4,3,2,NA,NA,NA,"As an elderly urban resident, I prioritize fire safety and community protection above all else."
b06b8a7e-46d2-45d7-aed6-aa9805d92dbd,2025-08-14T18:31:18Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,288,eld,3,8,7,7,9,6,10,7,3,8,6,7,4,10,4,6,3,9,9,2,8,5,10,8,4,7,8,7,4,9,8,10,9,11,9,8,11,8,6,6,11,7,7,2,5,NA,NA,NA,NA,NA,3,6,5,7,4,2,1,NA,NA,NA,"As an elderly urban resident, I prioritize protecting communities and wildlife from extreme heat and fires."
a8ee27b6-ebbf-4b40-8294-263a56279276,2025-08-14T18:31:29Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,288,eld,6,8,8,8,9,6,9,7,4,10,9,8,5,10,6,8,4,10,10,3,7,6,11,8,4,7,8,7,8,9,9,10,9,11,10,8,11,10,7,7,9,8,8,2,5,NA,NA,NA,NA,NA,1,4,6,7,2,3,5,NA,NA,NA,"As an elderly urban resident, I prioritize immediate fire safety to protect my home and community."
bac22d65-1269-41d2-b4aa-06083fe0f727,2025-08-14T18:31:39Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,286,eld,6,8,8,7,8,7,9,6,4,9,9,8,5,10,4,7,5,9,9,3,7,8,10,7,3,7,8,7,6,8,8,10,7,11,8,8,10,9,7,7,9,8,8,2,6,NA,NA,NA,NA,NA,1,6,4,7,5,2,3,NA,NA,NA,"As an elderly urban resident, I prioritize hazard reduction to protect vulnerable communities."
4cbcebb6-0516-4483-b99c-f6a5f8f7ccda,2025-08-14T18:45:45Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5105,288,far,4,5,6,8,8,6,9,8,3,10,10,7,6,10,4,4,4,10,10,2,9,5,11,7,3,8,9,8,8,10,9,11,9,11,7,9,10,9,8,5,11,9,7,1,7,NA,NA,NA,NA,NA,3,6,5,7,4,2,1,NA,NA,NA,"As a displaced family, we prioritize protecting communities while respecting nature's role in forests."
2ae534d9-6a08-42f6-ac3b-321527e207d3,2025-08-14T18:45:54Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5105,286,far,7,6,8,10,10,8,9,5,4,10,11,9,5,10,7,10,5,10,10,2,7,8,11,9,3,8,11,7,8,10,9,10,10,11,9,9,11,10,7,9,9,8,11,2,6,NA,NA,NA,NA,NA,2,6,5,7,3,4,1,NA,NA,NA,Prioritize community safety and ecological balance while respecting local needs and cultural values.
0f986c44-655e-470f-935d-d0d0e38885a5,2025-08-14T18:46:01Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5105,288,far,6,8,8,10,10,8,10,7,5,10,9,8,7,10,6,7,5,10,10,2,7,6,11,9,3,8,9,8,7,11,9,11,9,11,8,9,11,11,8,7,11,9,8,2,6,NA,NA,NA,NA,NA,3,6,5,7,4,2,1,NA,NA,NA,"As a displaced family, we prioritize balanced management that protects both communities and ecosystems."
8fb3fc4a-d52e-461e-be1c-f2594282fd48,2025-08-14T18:46:08Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5105,289,far,6,8,9,10,10,7,9,7,4,10,10,8,6,10,7,8,4,10,11,3,7,6,11,9,3,9,9,8,9,11,10,10,10,11,9,9,11,11,9,8,8,10,9,2,7,NA,NA,NA,NA,NA,2,5,6,7,4,3,1,NA,NA,NA,"Having lost our home to wildfires, we need balanced management that protects communities and nature."
f5753374-39a7-4813-9ae8-56ae84fac5ed,2025-08-14T18:46:15Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5105,287,far,6,8,9,9,10,8,10,7,5,10,10,8,7,10,8,10,6,10,11,3,7,10,11,9,3,9,9,7,8,11,10,10,9,11,8,9,11,11,8,8,9,10,9,2,7,NA,NA,NA,NA,NA,2,5,3,6,4,7,1,NA,NA,NA,"As wildfire victims, we prioritize community safety while maintaining ecological balance and local needs."
025299b2-248e-45c9-aa84-29efa404eb06,2025-08-14T18:59:51Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5099,288,fis,4,7,7,7,10,6,9,7,4,11,9,10,6,11,4,5,4,11,9,2,8,5,11,8,3,10,8,6,8,10,8,9,11,9,9,10,11,10,7,6,5,8,7,2,9,NA,NA,NA,NA,NA,4,5,6,7,2,3,1,NA,NA,NA,"As a fisher, I prioritize sustainable local management that protects marine and forest ecosystems."
8aeabe61-865a-4f59-9011-4797fd6c850e,2025-08-14T19:00:02Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5099,287,fis,6,6,8,8,10,9,8,4,5,10,8,10,4,10,6,9,5,10,9,2,7,7,11,9,3,9,8,6,7,9,8,9,10,9,9,10,11,9,7,8,7,8,10,2,8,NA,NA,NA,NA,NA,3,4,6,7,1,2,5,NA,NA,NA,"As a fisher, I prioritize local management that sustains communities and marine ecosystems."
8ae8f12f-4fb1-4990-8d20-3b868b47ab21,2025-08-14T19:00:15Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5099,289,fis,7,7,7,8,10,8,9,7,6,8,9,8,5,9,5,8,4,10,9,2,7,6,11,9,3,9,8,5,4,10,9,8,9,9,8,10,10,9,7,7,6,7,8,2,8,NA,NA,NA,NA,NA,3,6,5,7,4,2,1,NA,NA,NA,"As a fisher, I prioritize balanced management that protects ecosystems and sustains local communities."
2d8f5309-5ec9-43d5-9fbc-3464abfd4191,2025-08-14T19:00:25Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5099,288,fis,7,8,8,9,9,7,8,7,6,9,9,9,4,10,5,8,4,10,9,3,7,6,11,8,3,10,8,6,7,10,9,9,10,9,9,10,10,9,8,8,4,8,9,2,8,NA,NA,NA,NA,NA,4,5,6,7,2,3,1,NA,NA,NA,"As a fisher, I prioritize balanced management that protects both ecosystems and local communities."
670d8465-a7d6-4cf1-8817-ee60a6acafa9,2025-08-14T19:00:37Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5099,288,fis,7,8,8,8,10,8,9,8,6,10,9,10,5,10,6,9,5,11,10,3,7,8,11,9,3,11,9,7,4,10,9,9,11,9,9,11,10,10,8,8,8,9,9,2,10,NA,NA,NA,NA,NA,3,4,2,6,5,7,1,NA,NA,NA,"As a fisher, I prioritize balanced management that protects both ecosystems and community needs."
6bb647ef-2626-4b95-bcc2-4aeac3c3a86a,2025-08-14T19:14:25Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,293,lan,9,6,9,9,8,4,5,9,10,9,8,9,4,9,7,10,8,11,10,2,5,9,11,8,3,11,10,4,4,8,8,10,10,9,7,10,8,9,7,10,3,7,10,1,10,NA,NA,NA,NA,NA,4,3,6,7,2,5,1,NA,NA,NA,"As a drought-affected landowner, I prioritize balanced management that protects both land and livelihoods."
43d5be95-25fb-49bb-ac4b-45b4162fe36a,2025-08-14T19:14:32Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,287,lan,8,7,9,8,8,7,6,6,8,8,8,10,4,9,7,10,6,10,9,3,5,8,10,9,3,9,10,4,5,7,8,10,9,10,7,9,9,9,6,9,5,7,10,2,9,NA,NA,NA,NA,NA,2,3,6,7,1,5,4,NA,NA,NA,"As a drought-affected farmer, I prioritize local economic benefits and practical fire management."
251a28ac-706d-44d8-b5b1-2d005a514ef4,2025-08-14T19:14:39Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,290,lan,10,7,10,9,8,7,6,8,9,8,9,10,3,9,8,10,7,9,10,2,5,9,9,8,7,10,10,4,4,7,6,10,8,10,6,9,10,8,6,10,7,5,10,2,9,NA,NA,NA,NA,NA,1,3,6,7,5,4,2,NA,NA,NA,"As a drought-affected landowner, I prioritize aggressive fuel reduction to protect my property and income."
02a18a35-bbd6-4b33-8e84-c5fdcc894585,2025-08-14T19:14:46Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,290,lan,9,8,9,9,8,7,7,8,7,8,10,9,4,8,6,10,5,10,10,3,5,8,10,8,3,9,10,4,6,9,9,10,9,10,7,9,9,9,7,10,4,8,10,2,8,NA,NA,NA,NA,NA,1,4,6,7,2,3,5,NA,NA,NA,"As a drought-affected farmer, I prioritize aggressive fuel reduction to protect my land and livelihood."
43181949-0945-4cd3-804d-282ba8980418,2025-08-14T19:14:55Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,287,lan,8,8,10,8,8,6,7,8,8,9,9,9,5,9,7,10,7,11,11,3,5,9,10,9,3,10,10,4,4,8,10,10,8,11,7,9,9,10,6,9,8,8,9,2,10,NA,NA,NA,NA,NA,2,3,5,7,1,4,6,NA,NA,NA,"As a landowner facing drought, I prioritize local economic needs and fire risk reduction."
2cf97b70-ec1b-4fdf-af0c-274b25a8e232,2025-08-14T19:28:23Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5117,288,par,4,6,6,8,9,9,9,5,4,10,9,7,6,10,6,4,4,10,9,2,9,4,11,8,3,8,7,8,8,10,7,8,9,9,9,10,10,10,7,5,7,9,6,2,7,NA,NA,NA,NA,NA,4,6,5,7,2,3,1,NA,NA,NA,"As a worried parent, I prioritize balanced management that protects both communities and ecosystems."
664ef9c9-608e-4729-a29a-b81a6071ebee,2025-08-14T19:28:31Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5117,284,par,6,6,8,9,9,9,9,5,4,10,10,9,5,9,7,10,4,10,10,2,8,8,10,9,3,8,11,6,7,9,8,11,9,11,8,9,11,10,7,9,8,8,10,2,7,NA,NA,NA,NA,NA,2,6,5,7,3,4,1,NA,NA,NA,"As a worried parent, I prioritize protecting communities while maintaining ecological balance."
e12db8e6-efb1-42bb-b1bc-4cc2d3135752,2025-08-14T19:28:42Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5117,283,par,4,7,7,8,9,8,10,5,4,8,7,7,7,9,6,5,5,9,9,3,9,5,11,8,4,8,7,8,6,9,8,10,9,10,9,8,10,10,7,6,9,8,6,3,6,NA,NA,NA,NA,NA,3,6,5,7,4,2,1,NA,NA,NA,I prioritize balanced ecological and social values while protecting wildlife and communities.
ae5ad9b4-a2a8-45e6-ac8f-8e996d82f1fd,2025-08-14T19:28:49Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5117,288,par,4,7,8,8,9,7,9,6,5,9,9,8,5,9,6,7,4,10,10,3,7,6,11,8,3,8,8,7,8,10,9,9,9,10,9,9,10,9,8,7,6,8,8,2,6,NA,NA,NA,NA,NA,4,5,6,7,3,2,1,NA,NA,NA,"As a worried parent, I prioritize balanced management that protects both communities and ecosystems."
7e3a50d2-06a9-4da0-ba8d-d61cc527d2ba,2025-08-14T19:28:55Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5117,288,par,6,8,8,7,8,9,9,6,5,9,9,8,6,9,7,7,6,9,9,3,8,8,10,8,3,7,8,7,6,9,8,9,7,10,8,9,10,10,7,7,8,8,7,2,6,NA,NA,NA,NA,NA,4,6,3,7,5,2,1,NA,NA,NA,"As a worried parent, I prioritize protecting communities and ecosystems for my child's future."
6a7de39f-a348-4666-b795-c35519c3861c,2025-08-15T13:13:01Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5099,288,sub,4,8,7,7,10,8,10,7,4,11,9,9,9,11,6,6,4,11,8,3,9,5,11,9,3,10,8,8,8,10,9,8,11,7,10,11,10,11,8,5,7,10,7,2,7,NA,NA,NA,NA,NA,6,3,2,7,4,5,1,NA,NA,NA,"As a farmer affected by climate change, I prioritize sustainable management that protects ecosystems."
4c0b8bfe-1298-4080-9dd7-749d81c82e81,2025-08-15T13:13:13Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5099,286,sub,3,7,8,6,9,8,9,7,4,11,9,11,6,11,5,3,4,11,8,2,7,4,11,7,2,11,9,8,8,8,7,8,11,9,9,11,11,10,6,6,4,8,7,1,11,NA,NA,NA,NA,NA,3,6,5,7,4,2,1,NA,NA,NA,I prioritize community-based solutions that balance ecological health with local subsistence needs.
447e0bf8-d33b-4357-b389-b92b703243bf,2025-08-15T13:13:22Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5099,287,sub,6,7,7,9,10,8,10,7,4,11,7,10,9,11,6,6,4,11,10,2,8,5,11,9,3,11,9,7,8,10,9,9,11,10,8,11,11,10,8,6,8,9,7,1,8,NA,NA,NA,NA,NA,3,6,5,7,4,2,1,NA,NA,NA,"As a farmer seeing climate impacts, I prioritize sustainable management that protects our resources."
e28ef409-2ca6-4466-8f3d-2d2270713e8f,2025-08-15T13:13:36Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5099,287,sub,6,7,8,8,8,6,8,7,3,10,10,9,5,10,6,8,3,11,10,2,7,6,11,8,3,10,9,7,8,9,9,9,10,9,9,11,10,9,7,8,4,8,9,2,7,NA,NA,NA,NA,NA,4,5,6,7,1,3,2,NA,NA,NA,"As a farmer, I prioritize local sustainable practices that protect both communities and the land."
4de746f7-06dc-45ea-a73a-5df9bc6cd2ba,2025-08-15T13:28:53Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5114,287,vil,3,6,6,8,9,4,10,4,3,10,9,7,6,10,4,5,4,11,8,2,8,4,11,8,3,9,8,7,7,10,9,9,10,9,8,9,10,10,8,5,7,9,7,2,7,NA,NA,NA,NA,NA,6,3,2,7,4,5,1,NA,NA,NA,I prioritize balanced management that protects both communities and ecosystems while supporting local needs.
39dd5f28-9ed6-4de1-a7ae-1a3e95102d6a,2025-08-15T13:29:14Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5114,288,vil,4,7,7,8,10,9,9,5,3,11,9,10,6,11,3,5,4,11,8,2,9,4,11,9,3,10,7,8,9,9,8,11,10,10,10,11,11,10,4,5,8,8,6,2,7,NA,NA,NA,NA,NA,4,6,5,7,2,3,1,NA,NA,NA,I prioritize community-based management that balances ecological needs with local livelihoods.
e256934b-1150-4e85-bf0f-eb288af145ed,2025-08-15T13:29:22Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5114,288,vil,3,7,7,6,9,6,9,7,4,9,5,8,3,11,5,6,4,11,9,2,8,4,11,8,3,10,7,6,8,8,6,9,10,10,8,10,10,9,4,6,7,7,8,2,8,NA,NA,NA,NA,NA,5,6,3,7,4,2,1,NA,NA,NA,"As a villager facing water issues, I prioritize watershed protection and community-based solutions."
58ce1fa1-ffea-48b1-b23b-537630793bb8,2025-08-15T13:29:47Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5114,290,vil,4,7,8,9,11,8,10,7,4,11,9,8,5,11,6,6,3,11,10,2,6,5,11,10,3,11,9,9,9,10,10,9,11,10,11,10,11,11,8,7,8,9,8,2,7,NA,NA,NA,NA,NA,5,6,2,7,3,4,1,NA,NA,NA,"As a villager facing water issues, I prioritize community-based solutions that protect vital watersheds."
ba1535e0-86eb-4bc0-9409-7f8a5acd407a,2025-08-15T13:29:56Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5114,283,vil,6,8,8,8,10,7,10,6,5,11,9,11,9,11,7,7,6,11,9,2,7,8,11,9,4,11,9,8,7,10,8,11,11,11,10,11,11,11,6,7,8,9,9,1,9,NA,NA,NA,NA,NA,4,6,2,7,1,5,3,NA,NA,NA,Local harvesting and restoration help protect our water while supporting community needs.
ef0179f3-5e95-443a-8edd-255887e20ffd,2025-08-15T13:44:02Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,281,csk,11,9,11,11,5,1,2,9,11,4,3,11,1,3,11,11,10,4,9,10,2,11,7,6,11,11,11,1,2,3,8,11,6,11,3,7,5,4,2,11,2,2,11,10,11,NA,NA,NA,NA,NA,2,1,5,7,4,6,3,NA,NA,NA,Economic growth and resource extraction should take priority over environmental concerns.
4a435852-d7e9-4edd-9e61-6776f7626cc9,2025-08-15T13:44:11Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,282,csk,11,10,11,4,3,2,1,11,11,2,1,11,1,3,11,11,11,3,8,11,1,11,6,5,11,11,11,1,1,2,2,11,4,11,2,8,4,3,1,11,1,1,11,11,11,NA,NA,NA,NA,NA,2,1,6,7,3,5,4,NA,NA,NA,Economic growth and resource extraction should be prioritized over environmental concerns.
4ea9c6d5-79f7-4649-b783-c1a25c4a2feb,2025-08-15T13:44:22Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,281,csk,11,9,11,8,4,2,2,10,11,3,3,11,1,3,10,11,10,3,3,9,1,11,8,4,11,10,11,1,2,2,2,11,3,11,3,7,4,2,1,11,2,2,11,9,11,NA,NA,NA,NA,NA,5,1,3,7,2,6,4,NA,NA,NA,Economic growth and resource extraction should take priority over environmental concerns.
d90a3d28-4c3b-4a25-a0aa-49ef6027c4ec,2025-08-15T13:44:29Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,281,csk,11,11,11,9,5,3,2,3,11,4,3,11,1,3,11,11,9,4,11,1,1,11,4,6,11,11,11,1,2,4,2,11,7,11,3,6,7,4,1,11,1,3,11,11,11,NA,NA,NA,NA,NA,2,1,6,7,4,5,3,NA,NA,NA,Economic growth and resource extraction should take priority over environmental concerns.
120201ba-a64d-43dc-9a9f-17ff37ae0311,2025-08-15T13:44:43Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5108,282,csk,11,11,11,11,5,2,2,11,11,3,3,11,2,5,11,11,11,3,11,1,1,11,8,6,11,11,11,1,3,3,4,11,11,11,2,7,6,4,2,11,2,2,11,11,11,NA,NA,NA,NA,NA,2,1,5,7,3,6,4,NA,NA,NA,Economic growth and jobs through logging must take priority over environmental restrictions.
cf482846-2f00-4541-bcd9-51ca357d07db,2025-08-15T14:18:07Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5114,285,dis,6,7,8,8,10,9,10,7,4,10,9,8,6,10,7,7,5,10,10,2,8,6,11,9,3,9,9,8,8,11,10,10,9,11,8,10,11,11,9,7,9,9,8,2,7,NA,NA,NA,NA,NA,4,6,3,7,5,2,1,NA,NA,NA,I prioritize balanced ecological-social management while opposing complete hands-off approaches.
bfd0d343-065a-4ff6-accc-db714294fbcd,2025-08-15T14:19:27Z,anthropic,claude-3-5-sonnet-20241022,forestera,0,5078,283,eco,2,8,6,6,11,8,11,9,2,11,11,4,7,11,4,3,3,11,9,1,11,2,11,9,2,8,8,11,9,11,11,8,10,4,10,10,11,11,10,3,10,10,7,1,4,NA,NA,NA,NA,NA,5,6,3,7,4,2,1,NA,NA,NA,Prioritize ecological health while supporting sustainable local use and protecting communities.
